epaid,sample_id,date,county,zipcode,probable_cases,vaccine_equity,pop_fully_vaccinated,pop_part_vaccinated,population_served,sample_matrix,pcr_type,pcr_target_avg_conc
CA0037842,SJ200171,2021-04-13,Santa Clara,95134,12,4,0.107602,0.119357,1500000,primary sludge,ddpcr,20249
CA0037621,S500217,2021-04-13,Santa Clara,94089,12,4,0.219605,0.145092,153000,primary sludge,ddpcr,22437
CA0037842,SJ200178,2021-04-13,Santa Clara,95134,12,4,0.107602,0.119357,1500000,primary sludge,ddpcr,23660
CA0037842,SJ200185,2021-04-13,Santa Clara,95134,12,4,0.107602,0.119357,1500000,primary sludge,ddpcr,25824
CA0037842,SJ200184,2021-04-13,Santa Clara,95134,12,4,0.107602,0.119357,1500000,primary sludge,ddpcr,26088
CA0037842,SJ200186,2021-04-13,Santa Clara,95134,12,4,0.107602,0.119357,1500000,primary sludge,ddpcr,28009
CA0037842,SJ200162,2021-04-13,Santa Clara,95134,12,4,0.107602,0.119357,1500000,primary sludge,ddpcr,29848
CA0037842,SJ200144,2021-04-13,Santa Clara,95134,12,4,0.107602,0.119357,1500000,primary sludge,ddpcr,54482
CA0079049,D300141,2021-04-13,Yolo,95776,10,3,0.301409,0.167998,70717,primary sludge,ddpcr,942
CA0079049,D300135,2021-04-13,Yolo,95776,10,3,0.301409,0.167998,70717,primary sludge,ddpcr,2313
CA0079049,D300101,2021-04-13,Yolo,95776,10,3,0.301409,0.167998,70717,primary sludge,ddpcr,3852
CA0079049,D300209,2021-04-13,Yolo,95776,10,3,0.301409,0.167998,70717,primary sludge,ddpcr,6981
CA0079049,D300103,2021-04-13,Yolo,95776,10,3,0.301409,0.167998,70717,primary sludge,ddpcr,11574
CA0079049,D300220,2021-04-13,Yolo,95776,10,3,0.301409,0.167998,70717,primary sludge,ddpcr,13235
CA0079049,D300095,2021-04-13,Yolo,95776,10,3,0.301409,0.167998,70717,primary sludge,ddpcr,21653
CA0109991,LASAN_Hyp443060.041,2021-04-20,Los Angeles,90293,237,4,0.332102,0.187146,4000000,raw wastewater,ddpcr,10595
CA0109991,LASAN_Hyp443060.041,2021-04-20,Los Angeles,90293,237,4,0.332102,0.187146,4000000,raw wastewater,ddpcr,15894
CA0109991,LASAN_Hyp443020.041,2021-04-20,Los Angeles,90293,237,4,0.332102,0.187146,4000000,raw wastewater,ddpcr,19195
CA0109991,LASAN_Hyp443040.041,2021-04-20,Los Angeles,90293,237,4,0.332102,0.187146,4000000,raw wastewater,ddpcr,20406
CA0109991,LASAN_Hyp443020.041,2021-04-20,Los Angeles,90293,237,4,0.332102,0.187146,4000000,raw wastewater,ddpcr,20672
CA0109991,LASAN_Hyp443040.041,2021-04-20,Los Angeles,90293,237,4,0.332102,0.187146,4000000,raw wastewater,ddpcr,26968
CA0077682,SAC900245,2021-04-20,Sacramento,95758,65,3,0.29644,0.127669,1480000,primary sludge,ddpcr,14782
CA0077682,SAC900217,2021-04-20,Sacramento,95758,65,3,0.29644,0.127669,1480000,primary sludge,ddpcr,15025
CA0077682,SAC900226,2021-04-20,Sacramento,95758,65,3,0.29644,0.127669,1480000,primary sludge,ddpcr,16415
CA0077682,SAC900253,2021-04-20,Sacramento,95758,65,3,0.29644,0.127669,1480000,primary sludge,ddpcr,16612
CA0077682,SAC900224,2021-04-20,Sacramento,95758,65,3,0.29644,0.127669,1480000,primary sludge,ddpcr,24924
CA0077682,SAC900232,2021-04-20,Sacramento,95758,65,3,0.29644,0.127669,1480000,primary sludge,ddpcr,26665
CA0077682,SAC900221,2021-04-20,Sacramento,95758,65,3,0.29644,0.127669,1480000,primary sludge,ddpcr,28432
CA0107409,SDPU_PtLom443050,2021-04-20,San Diego,92106,243,4,0.33034,0.140412,2200000,raw wastewater,ddpcr,13361
CA0107409,SDPU_PtLom443040,2021-04-20,San Diego,92106,243,4,0.33034,0.140412,2200000,raw wastewater,ddpcr,13861
CA0107409,SDPU_PtLom443050,2021-04-20,San Diego,92106,243,4,0.33034,0.140412,2200000,raw wastewater,ddpcr,17292
CA0107409,SDPU_PtLom443040,2021-04-20,San Diego,92106,243,4,0.33034,0.140412,2200000,raw wastewater,ddpcr,19803
CA0107409,SDPU_PtLom443000,2021-04-20,San Diego,92106,243,4,0.33034,0.140412,2200000,raw wastewater,ddpcr,52868
CA0107409,SDPU_PtLom443000,2021-04-20,San Diego,92106,243,4,0.33034,0.140412,2200000,raw wastewater,ddpcr,52868
CA0037681,OSP700156,2021-04-20,San Francisco,94132,19,3,0.314162,0.116841,250000,primary sludge,ddpcr,1956
CA0037681,OSP700160,2021-04-20,San Francisco,94132,19,3,0.314162,0.116841,250000,primary sludge,ddpcr,4605
CA0037681,OSP700143,2021-04-20,San Francisco,94132,19,3,0.314162,0.116841,250000,primary sludge,ddpcr,4814
CA0037681,OSP700144,2021-04-20,San Francisco,94132,19,3,0.314162,0.116841,250000,primary sludge,ddpcr,6521
CA0037681,OSP700166,2021-04-20,San Francisco,94132,19,3,0.314162,0.116841,250000,primary sludge,ddpcr,6646
CA0037681,OSP700162,2021-04-20,San Francisco,94132,19,3,0.314162,0.116841,250000,primary sludge,ddpcr,6912
CA0037681,OSP700168,2021-04-20,San Francisco,94132,19,3,0.314162,0.116841,250000,primary sludge,ddpcr,11495
CA0038369,SVCW800123,2021-04-20,San Mateo,94065,7,4,0.322045,0.178798,199000,primary sludge,ddpcr,2022
CA0038369,SVCW800152,2021-04-20,San Mateo,94065,7,4,0.322045,0.178798,199000,primary sludge,ddpcr,16724
CA0038369,SVCW800138,2021-04-20,San Mateo,94065,7,4,0.322045,0.178798,199000,primary sludge,ddpcr,20090
CA0038369,SVCW800144,2021-04-20,San Mateo,94065,7,4,0.322045,0.178798,199000,primary sludge,ddpcr,25075
CA0038369,SVCW800180,2021-04-20,San Mateo,94065,7,4,0.322045,0.178798,199000,primary sludge,ddpcr,29959
CA0038369,SVCW800170,2021-04-20,San Mateo,94065,7,4,0.322045,0.178798,199000,primary sludge,ddpcr,48737
CA0038369,SVCW800130,2021-04-20,San Mateo,94065,7,4,0.322045,0.178798,199000,primary sludge,ddpcr,56465
CA0049964,G600106,2021-04-20,Santa Clara,95020,22,3,0.278901,0.145466,110338,raw wastewater,ddpcr,6450
CA0037834,PA100329,2021-04-20,Santa Clara,94303,22,3,0.284636,0.159004,236000,primary sludge,ddpcr,7332
CA0037834,PA100318,2021-04-20,Santa Clara,94303,22,3,0.284636,0.159004,236000,primary sludge,ddpcr,7547
CA0037834,PA100379,2021-04-20,Santa Clara,94303,22,3,0.284636,0.159004,236000,primary sludge,ddpcr,12531
CA0037834,PA100191,2021-04-20,Santa Clara,94303,22,3,0.284636,0.159004,236000,primary sludge,ddpcr,13940
CA0049964,G600107,2021-04-20,Santa Clara,95020,22,3,0.278901,0.145466,110338,raw wastewater,ddpcr,18136
CA0049964,G600104,2021-04-20,Santa Clara,95020,22,3,0.278901,0.145466,110338,raw wastewater,ddpcr,19009
CA0049964,G600105,2021-04-20,Santa Clara,95020,22,3,0.278901,0.145466,110338,raw wastewater,ddpcr,19396
CA0049964,G600102,2021-04-20,Santa Clara,95020,22,3,0.278901,0.145466,110338,raw wastewater,ddpcr,20930
CA0049964,G600108,2021-04-20,Santa Clara,95020,22,3,0.278901,0.145466,110338,raw wastewater,ddpcr,21151
CA0037834,PA100419,2021-04-20,Santa Clara,94303,22,3,0.284636,0.159004,236000,primary sludge,ddpcr,23055
CA0037834,PA100235,2021-04-20,Santa Clara,94303,22,3,0.284636,0.159004,236000,primary sludge,ddpcr,24155
CA0049964,G600103,2021-04-20,Santa Clara,95020,22,3,0.278901,0.145466,110338,raw wastewater,ddpcr,28824
CA0037834,PA100429,2021-04-20,Santa Clara,94303,22,3,0.284636,0.159004,236000,primary sludge,ddpcr,35328
CA0037621,S500194,2021-04-20,Santa Clara,94089,22,4,0.263876,0.200463,153000,primary sludge,ddpcr,8820
CA0037621,S500206,2021-04-20,Santa Clara,94089,22,4,0.263876,0.200463,153000,primary sludge,ddpcr,12216
CA0037842,SJ200164,2021-04-20,Santa Clara,95134,22,4,0.144945,0.197042,1500000,primary sludge,ddpcr,14442
CA0037621,S500244,2021-04-20,Santa Clara,94089,22,4,0.263876,0.200463,153000,primary sludge,ddpcr,15800
CA0037621,S500226,2021-04-20,Santa Clara,94089,22,4,0.263876,0.200463,153000,primary sludge,ddpcr,16648
CA0037842,SJ200138,2021-04-20,Santa Clara,95134,22,4,0.144945,0.197042,1500000,primary sludge,ddpcr,21881
CA0037621,S500203,2021-04-20,Santa Clara,94089,22,4,0.263876,0.200463,153000,primary sludge,ddpcr,22806
CA0037842,SJ200153,2021-04-20,Santa Clara,95134,22,4,0.144945,0.197042,1500000,primary sludge,ddpcr,27158
CA0037621,S500209,2021-04-20,Santa Clara,94089,22,4,0.263876,0.200463,153000,primary sludge,ddpcr,28239
CA0037842,SJ200177,2021-04-20,Santa Clara,95134,22,4,0.144945,0.197042,1500000,primary sludge,ddpcr,28469
CA0037842,SJ200145,2021-04-20,Santa Clara,95134,22,4,0.144945,0.197042,1500000,primary sludge,ddpcr,29578
CA0037621,S500197,2021-04-20,Santa Clara,94089,22,4,0.263876,0.200463,153000,primary sludge,ddpcr,34222
CA0037842,SJ200157,2021-04-20,Santa Clara,95134,22,4,0.144945,0.197042,1500000,primary sludge,ddpcr,36740
CA0037842,SJ200174,2021-04-20,Santa Clara,95134,22,4,0.144945,0.197042,1500000,primary sludge,ddpcr,39825
CA0079049,D300094,2021-04-20,Yolo,95776,11,3,0.346995,0.163983,70717,primary sludge,ddpcr,3064
CA0079049,D300218,2021-04-20,Yolo,95776,11,3,0.346995,0.163983,70717,primary sludge,ddpcr,7660
CA0079049,D300118,2021-04-20,Yolo,95776,11,3,0.346995,0.163983,70717,primary sludge,ddpcr,8119
CA0079049,D300116,2021-04-20,Yolo,95776,11,3,0.346995,0.163983,70717,primary sludge,ddpcr,11787
CA0079049,D300215,2021-04-20,Yolo,95776,11,3,0.346995,0.163983,70717,primary sludge,ddpcr,12505
CA0079049,D300115,2021-04-20,Yolo,95776,11,3,0.346995,0.163983,70717,primary sludge,ddpcr,16328
CA0079049,D300228,2021-04-20,Yolo,95776,11,3,0.346995,0.163983,70717,primary sludge,ddpcr,17176
CA0109991,LASAN_Hyp443080.041,2021-04-27,Los Angeles,90293,149,4,0.37225,0.198067,4000000,raw wastewater,ddpcr,11708
CA0109991,LASAN_Hyp443110.041,2021-04-27,Los Angeles,90293,149,4,0.37225,0.198067,4000000,raw wastewater,ddpcr,11994
CA0109991,LASAN_Hyp443130.041,2021-04-27,Los Angeles,90293,149,4,0.37225,0.198067,4000000,raw wastewater,ddpcr,13136
CA0109991,LASAN_Hyp443080.041,2021-04-27,Los Angeles,90293,149,4,0.37225,0.198067,4000000,raw wastewater,ddpcr,13903
CA0109991,LASAN_Hyp443130.041,2021-04-27,Los Angeles,90293,149,4,0.37225,0.198067,4000000,raw wastewater,ddpcr,18766
CA0109991,LASAN_Hyp443110.041,2021-04-27,Los Angeles,90293,149,4,0.37225,0.198067,4000000,raw wastewater,ddpcr,23991
CA0077682,SAC900250,2021-04-27,Sacramento,95758,55,3,0.335248,0.120846,1480000,primary sludge,ddpcr,4904
CA0077682,SAC900256,2021-04-27,Sacramento,95758,55,3,0.335248,0.120846,1480000,primary sludge,ddpcr,13073
CA0077682,SAC200164,2021-04-27,Sacramento,95758,55,3,0.335248,0.120846,1480000,primary sludge,ddpcr,13420
CA0077682,SAC900238,2021-04-27,Sacramento,95758,55,3,0.335248,0.120846,1480000,primary sludge,ddpcr,17345
CA0077682,SAC900252,2021-04-27,Sacramento,95758,55,3,0.335248,0.120846,1480000,primary sludge,ddpcr,18186
CA0077682,SAC900264,2021-04-27,Sacramento,95758,55,3,0.335248,0.120846,1480000,primary sludge,ddpcr,20370
CA0077682,SAC900241,2021-04-27,Sacramento,95758,55,3,0.335248,0.120846,1480000,primary sludge,ddpcr,20866
CA0107409,SDPU_PtLom443070,2021-04-27,San Diego,92106,197,4,0.364376,0.135798,2200000,raw wastewater,ddpcr,9851
CA0107409,SDPU_PtLom443070,2021-04-27,San Diego,92106,197,4,0.364376,0.135798,2200000,raw wastewater,ddpcr,14778
CA0107409,SDPU_PtLom443120,2021-04-27,San Diego,92106,197,4,0.364376,0.135798,2200000,raw wastewater,ddpcr,18330
CA0107409,SDPU_PtLom443110,2021-04-27,San Diego,92106,197,4,0.364376,0.135798,2200000,raw wastewater,ddpcr,19964
CA0107409,SDPU_PtLom443110,2021-04-27,San Diego,92106,197,4,0.364376,0.135798,2200000,raw wastewater,ddpcr,19964
CA0107409,SDPU_PtLom443120,2021-04-27,San Diego,92106,197,4,0.364376,0.135798,2200000,raw wastewater,ddpcr,22914
CA0037681,OSP700150,2021-04-27,San Francisco,94132,12,3,0.341901,0.127561,250000,primary sludge,ddpcr,2019
CA0037681,OSP700172,2021-04-27,San Francisco,94132,12,3,0.341901,0.127561,250000,primary sludge,ddpcr,2386
CA0037681,OSP700141,2021-04-27,San Francisco,94132,12,3,0.341901,0.127561,250000,primary sludge,ddpcr,3697
CA0037681,OSP700165,2021-04-27,San Francisco,94132,12,3,0.341901,0.127561,250000,primary sludge,ddpcr,4342
CA0037681,OSP700170,2021-04-27,San Francisco,94132,12,3,0.341901,0.127561,250000,primary sludge,ddpcr,4590
CA0037681,OSP700152,2021-04-27,San Francisco,94132,12,3,0.341901,0.127561,250000,primary sludge,ddpcr,5800
CA0037681,OSP700154,2021-04-27,San Francisco,94132,12,3,0.341901,0.127561,250000,primary sludge,ddpcr,7013
CA0038369,SVCW800149,2021-04-27,San Mateo,94065,6,4,0.354386,0.231683,199000,primary sludge,ddpcr,4092
CA0038369,SVCW800100,2021-04-27,San Mateo,94065,6,4,0.354386,0.231683,199000,primary sludge,ddpcr,7238
CA0038369,SVCW800098,2021-04-27,San Mateo,94065,6,4,0.354386,0.231683,199000,primary sludge,ddpcr,11646
CA0038369,SVCW800122,2021-04-27,San Mateo,94065,6,4,0.354386,0.231683,199000,primary sludge,ddpcr,17547
CA0038369,SVCW800102,2021-04-27,San Mateo,94065,6,4,0.354386,0.231683,199000,primary sludge,ddpcr,27381
CA0038369,SVCW800097,2021-04-27,San Mateo,94065,6,4,0.354386,0.231683,199000,primary sludge,ddpcr,28762
CA0038369,SVCW800107,2021-04-27,San Mateo,94065,6,4,0.354386,0.231683,199000,primary sludge,ddpcr,45712
CA0037834,PA100198,2021-04-27,Santa Clara,94303,22,3,0.323833,0.173783,236000,primary sludge,ddpcr,1276
CA0037834,PA100302,2021-04-27,Santa Clara,94303,22,3,0.323833,0.173783,236000,primary sludge,ddpcr,2676
CA0049964,G600109,2021-04-27,Santa Clara,95020,22,3,0.328382,0.13814,110338,raw wastewater,ddpcr,4667
CA0049964,G600114,2021-04-27,Santa Clara,95020,22,3,0.328382,0.13814,110338,raw wastewater,ddpcr,5451
CA0049964,G600111,2021-04-27,Santa Clara,95020,22,3,0.328382,0.13814,110338,raw wastewater,ddpcr,5834
CA0037834,PA100428,2021-04-27,Santa Clara,94303,22,3,0.323833,0.173783,236000,primary sludge,ddpcr,6448
CA0049964,G600110,2021-04-27,Santa Clara,95020,22,3,0.328382,0.13814,110338,raw wastewater,ddpcr,10190
CA0049964,G600115,2021-04-27,Santa Clara,95020,22,3,0.328382,0.13814,110338,raw wastewater,ddpcr,11007
CA0049964,G600113,2021-04-27,Santa Clara,95020,22,3,0.328382,0.13814,110338,raw wastewater,ddpcr,12490
CA0037834,PA100412,2021-04-27,Santa Clara,94303,22,3,0.323833,0.173783,236000,primary sludge,ddpcr,13414
CA0037834,PA100312,2021-04-27,Santa Clara,94303,22,3,0.323833,0.173783,236000,primary sludge,ddpcr,13551
CA0037834,PA100380,2021-04-27,Santa Clara,94303,22,3,0.323833,0.173783,236000,primary sludge,ddpcr,13722
CA0037834,PA100417,2021-04-27,Santa Clara,94303,22,3,0.323833,0.173783,236000,primary sludge,ddpcr,20068
CA0049964,G600112,2021-04-27,Santa Clara,95020,22,3,0.328382,0.13814,110338,raw wastewater,ddpcr,36570
CA0037842,SJ200155,2021-04-27,Santa Clara,95134,22,4,0.175066,0.323554,1500000,primary sludge,ddpcr,6189
CA0037621,S500192,2021-04-27,Santa Clara,94089,22,4,0.301372,0.277117,153000,primary sludge,ddpcr,6974
CA0037621,S500204,2021-04-27,Santa Clara,94089,22,4,0.301372,0.277117,153000,primary sludge,ddpcr,7065
CA0037621,S500196,2021-04-27,Santa Clara,94089,22,4,0.301372,0.277117,153000,primary sludge,ddpcr,7545
CA0037621,S500224,2021-04-27,Santa Clara,94089,22,4,0.301372,0.277117,153000,primary sludge,ddpcr,9606
CA0037621,S500179,2021-04-27,Santa Clara,94089,22,4,0.301372,0.277117,153000,primary sludge,ddpcr,10784
CA0037621,S500240,2021-04-27,Santa Clara,94089,22,4,0.301372,0.277117,153000,primary sludge,ddpcr,11890
CA0037842,SJ200180,2021-04-27,Santa Clara,95134,22,4,0.175066,0.323554,1500000,primary sludge,ddpcr,15784
CA0037621,S500211,2021-04-27,Santa Clara,94089,22,4,0.301372,0.277117,153000,primary sludge,ddpcr,17262
CA0037842,SJ200150,2021-04-27,Santa Clara,95134,22,4,0.175066,0.323554,1500000,primary sludge,ddpcr,18292
CA0037842,SJ200141,2021-04-27,Santa Clara,95134,22,4,0.175066,0.323554,1500000,primary sludge,ddpcr,18959
CA0037842,SJ200159,2021-04-27,Santa Clara,95134,22,4,0.175066,0.323554,1500000,primary sludge,ddpcr,23018
CA0037842,SJ200160,2021-04-27,Santa Clara,95134,22,4,0.175066,0.323554,1500000,primary sludge,ddpcr,28303
CA0037842,SJ200173,2021-04-27,Santa Clara,95134,22,4,0.175066,0.323554,1500000,primary sludge,ddpcr,32549
CA0079049,D300207,2021-04-27,Yolo,95776,6,3,0.386684,0.165447,70717,primary sludge,ddpcr,1478
CA0079049,D300104,2021-04-27,Yolo,95776,6,3,0.386684,0.165447,70717,primary sludge,ddpcr,2550
CA0079049,D300139,2021-04-27,Yolo,95776,6,3,0.386684,0.165447,70717,primary sludge,ddpcr,2915
CA0079049,D300123,2021-04-27,Yolo,95776,6,3,0.386684,0.165447,70717,primary sludge,ddpcr,2945
CA0079049,D300129,2021-04-27,Yolo,95776,6,3,0.386684,0.165447,70717,primary sludge,ddpcr,4614
CA0079049,D300102,2021-04-27,Yolo,95776,6,3,0.386684,0.165447,70717,primary sludge,ddpcr,5851
CA0079049,D300107,2021-04-27,Yolo,95776,6,3,0.386684,0.165447,70717,primary sludge,ddpcr,6241
CA0109991,LASAN_Hyp443200.041,2021-05-04,Los Angeles,90293,152,4,0.428504,0.173319,4000000,raw wastewater,ddpcr,8412
CA0109991,LASAN_Hyp443150.041,2021-05-04,Los Angeles,90293,152,4,0.428504,0.173319,4000000,raw wastewater,ddpcr,10582
CA0109991,LASAN_Hyp443200.041,2021-05-04,Los Angeles,90293,152,4,0.428504,0.173319,4000000,raw wastewater,ddpcr,11217
CA0109991,LASAN_Hyp443150.041,2021-05-04,Los Angeles,90293,152,4,0.428504,0.173319,4000000,raw wastewater,ddpcr,13156
CA0109991,LASAN_Hyp443180.041,2021-05-04,Los Angeles,90293,152,4,0.428504,0.173319,4000000,raw wastewater,ddpcr,23842
CA0109991,LASAN_Hyp443180.041,2021-05-04,Los Angeles,90293,152,4,0.428504,0.173319,4000000,raw wastewater,ddpcr,23842
CA0077682,SAC900097,2021-05-04,Sacramento,95758,47,3,0.370835,0.115847,1480000,primary sludge,ddpcr,5953
CA0077682,SAC900229,2021-05-04,Sacramento,95758,47,3,0.370835,0.115847,1480000,primary sludge,ddpcr,7543
CA0077682,SAC900230,2021-05-04,Sacramento,95758,47,3,0.370835,0.115847,1480000,primary sludge,ddpcr,8319
CA0077682,SAC900261,2021-05-04,Sacramento,95758,47,3,0.370835,0.115847,1480000,primary sludge,ddpcr,11173
CA0077682,SAC900263,2021-05-04,Sacramento,95758,47,3,0.370835,0.115847,1480000,primary sludge,ddpcr,11830
CA0077682,SAC900248,2021-05-04,Sacramento,95758,47,3,0.370835,0.115847,1480000,primary sludge,ddpcr,15305
CA0077682,SAC900242,2021-05-04,Sacramento,95758,47,3,0.370835,0.115847,1480000,primary sludge,ddpcr,49272
CA0107409,SDPU_PtLom443200,2021-05-04,San Diego,92106,135,4,0.406748,0.117192,2200000,raw wastewater,ddpcr,26169
CA0107409,SDPU_PtLom443200,2021-05-04,San Diego,92106,135,4,0.406748,0.117192,2200000,raw wastewater,ddpcr,29249
CA0107409,SDPU_PtLom443190,2021-05-04,San Diego,92106,135,4,0.406748,0.117192,2200000,raw wastewater,ddpcr,57198
CA0107409,SDPU_PtLom443190,2021-05-04,San Diego,92106,135,4,0.406748,0.117192,2200000,raw wastewater,ddpcr,66287
CA0037681,OSP700137,2021-05-04,San Francisco,94132,3,3,0.364836,0.139808,250000,primary sludge,ddpcr,2295
CA0037681,OSP700153,2021-05-04,San Francisco,94132,3,3,0.364836,0.139808,250000,primary sludge,ddpcr,2443
CA0037681,OSP700158,2021-05-04,San Francisco,94132,3,3,0.364836,0.139808,250000,primary sludge,ddpcr,2568
CA0037681,OSP700179,2021-05-04,San Francisco,94132,3,3,0.364836,0.139808,250000,primary sludge,ddpcr,2874
CA0037681,OSP700148,2021-05-04,San Francisco,94132,3,3,0.364836,0.139808,250000,primary sludge,ddpcr,3041
CA0037681,OSP700151,2021-05-04,San Francisco,94132,3,3,0.364836,0.139808,250000,primary sludge,ddpcr,3472
CA0037681,OSP700147,2021-05-04,San Francisco,94132,3,3,0.364836,0.139808,250000,primary sludge,ddpcr,6326
CA0038369,SVCW800120,2021-05-04,San Mateo,94065,8,4,0.402616,0.238504,199000,primary sludge,ddpcr,8134
CA0038369,SVCW800113,2021-05-04,San Mateo,94065,8,4,0.402616,0.238504,199000,primary sludge,ddpcr,10315
CA0038369,SVCW800121,2021-05-04,San Mateo,94065,8,4,0.402616,0.238504,199000,primary sludge,ddpcr,13126
CA0038369,SVCW800118,2021-05-04,San Mateo,94065,8,4,0.402616,0.238504,199000,primary sludge,ddpcr,13709
CA0038369,SVCW800127,2021-05-04,San Mateo,94065,8,4,0.402616,0.238504,199000,primary sludge,ddpcr,20126
CA0038369,SVCW5321,2021-05-04,San Mateo,94065,8,4,0.402616,0.238504,199000,primary sludge,ddpcr,23374
CA0038369,SVCW800109,2021-05-04,San Mateo,94065,8,4,0.402616,0.238504,199000,primary sludge,ddpcr,73294
CA0049964,G600116,2021-05-04,Santa Clara,95020,13,3,0.364598,0.145867,110338,raw wastewater,ddpcr,2131
CA0037834,PA100351,2021-05-04,Santa Clara,94303,13,3,0.366408,0.168622,236000,primary sludge,ddpcr,2726
CA0049964,G600121,2021-05-04,Santa Clara,95020,13,3,0.364598,0.145867,110338,raw wastewater,ddpcr,3478
CA0037834,PA100293,2021-05-04,Santa Clara,94303,13,3,0.366408,0.168622,236000,primary sludge,ddpcr,4004
CA0037834,PA100393,2021-05-04,Santa Clara,94303,13,3,0.366408,0.168622,236000,primary sludge,ddpcr,4391
CA0049964,G600119,2021-05-04,Santa Clara,95020,13,3,0.364598,0.145867,110338,raw wastewater,ddpcr,4479
CA0037834,PA100371,2021-05-04,Santa Clara,94303,13,3,0.366408,0.168622,236000,primary sludge,ddpcr,4769
CA0049964,G600120,2021-05-04,Santa Clara,95020,13,3,0.364598,0.145867,110338,raw wastewater,ddpcr,5280
CA0037834,PA100383,2021-05-04,Santa Clara,94303,13,3,0.366408,0.168622,236000,primary sludge,ddpcr,7425
CA0037834,PA100367,2021-05-04,Santa Clara,94303,13,3,0.366408,0.168622,236000,primary sludge,ddpcr,9393
CA0049964,G600117,2021-05-04,Santa Clara,95020,13,3,0.364598,0.145867,110338,raw wastewater,ddpcr,9595
CA0049964,G600118,2021-05-04,Santa Clara,95020,13,3,0.364598,0.145867,110338,raw wastewater,ddpcr,15416
CA0037834,PA100317,2021-05-04,Santa Clara,94303,13,3,0.366408,0.168622,236000,primary sludge,ddpcr,25439
CA0037621,S500256,2021-05-04,Santa Clara,94089,13,4,0.354514,0.298226,153000,primary sludge,ddpcr,3127
CA0037621,S500249,2021-05-04,Santa Clara,94089,13,4,0.354514,0.298226,153000,primary sludge,ddpcr,4435
